Unnamed: 0,verified,location,id,url,public_metrics,protected,party,username,name,created_at,description
429,True,Delhi,362506755,https://t.co/jDYBqVEkct,"{'followers_count': 255502, 'following_count': 119, 'tweet_count': 17001, 'listed_count': 278}",False,AAP,SatyendarJain,Satyendar Jain,2011-08-26T14:25:41.000Z,"Minister of Health, Home, Power,PWD, Industries,Urban Development & Flood and Irrigation and Water. Govt of Delhi. MLA from Shakurbasti"
430,True,"Bijwasan, New Delhi",1165570486878605312,,"{'followers_count': 2238, 'following_count': 25, 'tweet_count': 418, 'listed_count': 15}",False,AAP,JoonBhupinder,Bhupinder Singh Joon,2019-08-25T10:25:17.000Z,MLA Bijwasan Vidhan Sabha(Aam Aadmi Party). Former Director of Prosecution (Govt. of Delhi). Advocate& social activist
431,True,Delhi ,927958196173410304,,"{'followers_count': 3849, 'following_count': 202, 'tweet_count': 3339, 'listed_count': 24}",False,AAP,Rajkumari_AAP,Rajkumari Dhillon,2017-11-07T17:57:29.000Z,"Politician and Social Worker || MLA Hari Nagar Vidhansabha (2020-  present), AAP || Ex-Councillor, Hari Ngr (2012-2017) || Ex- official DUSIB"
432,True,"Tigri, Delhi",2330743303,https://t.co/5jseEYqTq1,"{'followers_count': 7132, 'following_count': 257, 'tweet_count': 2738, 'listed_count': 35}",False,AAP,PrakashJarwal,"Prakash Jarwal, MLA",2014-02-06T19:22:41.000Z,"MLA Deoli,"
433,True,"New Delhi, Delhi",138654777,https://t.co/oVdC7X7OGD,"{'followers_count': 69423, 'following_count': 230, 'tweet_count': 3877, 'listed_count': 108}",False,AAP,kgahlot,Kailash Gahlot,2010-04-30T05:07:12.000Z,"Cabinet Minister, Govt of NCT of Delhi (Law, Revenue, Transport, IT and AR), MLA Najafgarh, Delhi. Advocate"
434,True,"New Delhi, India",2475514591,https://t.co/jDYBqVVVB3,"{'followers_count': 53519, 'following_count': 542, 'tweet_count': 15649, 'listed_count': 81}",False,AAP,AdvRajendraPal,Rajendra Pal Gautam,2014-05-03T13:42:41.000Z,"Cabinet Minister Govt. of NCT of Delhi (#SW,#WCD,#SC/ST, #RCS, #Gurudwara Elections), MLA SeemaPuri, Advocate"
435,True,India,3088262505,,"{'followers_count': 32244, 'following_count': 121, 'tweet_count': 4847, 'listed_count': 69}",False,AAP,ImranHussaain,Imran Hussain,2015-03-12T08:27:00.000Z,"Delhi's Food  & Civil Supplies  and Election Minister , MLA Ballimaran Vidansabha 
https://t.co/NX6D8ZObO1…"
436,True,"Jangpura, New Delhi",2214539600,https://t.co/FvFJxVlXMa,"{'followers_count': 24074, 'following_count': 587, 'tweet_count': 8391, 'listed_count': 52}",False,AAP,Aap_Praveen,Praveen Kumar,2013-11-25T19:06:37.000Z,"Member of Legislative Assembly, Delhi, Jangpura (MLA - AAP) || VP Delhi State //DDC-Chairman|| Corruption Free India is my Dream || RT Not Endorsement"
437,True,"MLA Wazirpur, New Delhi, India",1022155261,https://t.co/WsLMsWG5iy,"{'followers_count': 17881, 'following_count': 614, 'tweet_count': 4684, 'listed_count': 61}",False,AAP,rajeshgupta,MLA Rajesh Gupta,2012-12-19T14:04:10.000Z,"MLA Wazirpur l
Spokesperson AAP l
Chairman Estimate commitee
& DCB hospital l
Member Delhi Medical Council,
State Transport Auth &
DUSIB Board l"
438,True,"New Delhi, India",3229635290,https://t.co/t8XluGUQoT,"{'followers_count': 11117, 'following_count': 268, 'tweet_count': 5834, 'listed_count': 50}",False,AAP,aaprajeshrishi,Rajesh Rishi MLA Janakpuri,2015-05-29T10:29:31.000Z,|| Official || Twitter Account of M.L.A- JANAKPURI||Govt. of NCT Delhi||Corruption free India is my Dream.
439,True,"New Delhi, India",414588379,https://t.co/WufQftohro,"{'followers_count': 10659, 'following_count': 406, 'tweet_count': 23066, 'listed_count': 18}",False,AAP,AdilKhanAAP,Adil Ahmad Khan,2011-11-17T07:21:16.000Z,"Striving for a better India. Chairman, APMC, Govt. of NCT of Delhi."
440,True,Delhi,2241177373,https://t.co/Vg3j8XWrJ7,"{'followers_count': 33515, 'following_count': 217, 'tweet_count': 12872, 'listed_count': 66}",False,AAP,AapsaritaSingh,Sarita Singh,2013-12-11T18:18:16.000Z,"Ex MLA Rohtas Nagar,
Prabhari Delhi State Mahila Shakti
AAM AADMI PARTY"
441,True,,361301678,https://t.co/twoI6EgxQE,"{'followers_count': 409566, 'following_count': 525, 'tweet_count': 13219, 'listed_count': 389}",False,AAP,AtishiAAP,Atishi,2011-08-24T15:37:47.000Z,"'Never doubt that a small group of thoughtful, concerned citizens can change the world. Indeed, it's the only thing that ever has' - Margaret Mead"
442,True,"New Delhi, India",98815583,https://t.co/4JAW1V5d08,"{'followers_count': 639019, 'following_count': 640, 'tweet_count': 11774, 'listed_count': 401}",False,AAP,raghav_chadha,Raghav Chadha,2009-12-23T06:30:57.000Z,"Vice Chairman -Delhi Jal Board; MLA, Rajinder Nagar, Delhi; National Spokesperson, National Executive, Aam Aadmi Party; Chartered Accountant

RTs ≠ endorsements"
443,True,"Karnataka, India",4036602132,https://t.co/lWcLOblOB4,"{'followers_count': 23582, 'following_count': 34, 'tweet_count': 13793, 'listed_count': 60}",False,AAP,aapkaprithvi,Prithvi Reddy,2015-10-27T15:16:58.000Z,"Think Global, Act Local |
Proud Indian, Kannadiga & Bengalurean | Citizen Activist | AAP Karnataka Convenor | National executive member | National Spokesperson"
444,True,"Mumbai, India",988858957,https://t.co/7cyJ7U39vv,"{'followers_count': 110280, 'following_count': 275, 'tweet_count': 80585, 'listed_count': 210}",False,AAP,PreetiSMenon,Preeti Sharma Menon,2012-12-04T14:09:50.000Z,"National Executive Member, Aam Aadmi Party"
445,True,New Delhi,846897578,https://t.co/4JAW1UNC8A,"{'followers_count': 56219, 'following_count': 493, 'tweet_count': 30377, 'listed_count': 87}",False,AAP,vikaskyogi,Vikas Yogi,2012-09-26T06:40:42.000Z,"Chief-  Media Coordinator AAP,  Live Event Organizer, Music Lover... Tweets are personal...

Facebook - VikasKYogi
Instagram - VikasKYogi"
446,True,"Bulandshahar- New Delhi, India",356819503,,"{'followers_count': 46127, 'following_count': 492, 'tweet_count': 16900, 'listed_count': 87}",False,AAP,VandanaSsingh,Vandana Singh,2011-08-17T12:25:29.000Z,𝗔𝗻 𝗜𝗻𝗱𝗶𝗮𝗻.. Member DCW| Sports| Public Policy| Media Communications| Data Analytics | Ex National Incharge AAP Youth Wing & Co incharge AAP Media.
447,True,"New Delhi, India",1391854105,https://t.co/EyGHLutQCz,"{'followers_count': 21843, 'following_count': 1509, 'tweet_count': 20328, 'listed_count': 41}",False,AAP,IACAbhi,Abhishek Gupta,2013-04-30T11:31:07.000Z,Volunteer for the cause || Social Media Innovator || Digital Marketing || Cricket Lover || Dhoni -The Motivator || Abhigaming6222@gmail.com
448,True,"Delhi, India",114955836,https://t.co/hpO1sLcu08,"{'followers_count': 23541, 'following_count': 813, 'tweet_count': 20426, 'listed_count': 55}",False,AAP,BajpaiDeepak,Deepak Bajpai,2010-02-17T04:15:23.000Z,"सरकार का अनिवार्य कर्तव्य है अपने सभी नागरिकों को सामाजिक, आर्थिक और राजनैतिक न्याय देना। यही हमारे संविधान की पहली गारंटी है।  
Founder - https://t.co/4PwmCXMK7R"
449,True,Anandpur Sahib ,304156373,https://t.co/kpiOycZqeG,"{'followers_count': 24724, 'following_count': 1987, 'tweet_count': 16450, 'listed_count': 40}",False,AAP,harjotbains,Harjot Singh Bains,2011-05-24T01:23:53.000Z,Student of Arvind Kejriwal  School of Politics | Spokesperson AAP | Lawyer at Punjab & Haryana High Court
450,True,"Muzaffarnagar, India",808451126,https://t.co/PsPKn5eOzB,"{'followers_count': 13385, 'following_count': 292, 'tweet_count': 12788, 'listed_count': 47}",False,AAP,ShaleenMitra,Shaleen,2012-09-07T08:26:59.000Z,"Works with Health Minister of Delhi Sh. @SatyendarJain Host of YouTube show- #अनकहीUnfiltered, PhD Scholar at Deptt of Psychology, JMI. नशा,नशे को हराने का!"
451,True,"New Delhi, India",2304967231,,"{'followers_count': 13693, 'following_count': 346, 'tweet_count': 5127, 'listed_count': 50}",False,AAP,JSTomarAAP,Jitender Singh Tomar AAP,2014-01-22T14:44:48.000Z,"former Cabinet Minister for Law, Home, Tourism, Art & Culture, Language & Gurudwara Election Govt. of NCT Delhi"
452,True,"New Delhi, India",781342582592851968,https://t.co/QwP78OUxwJ,"{'followers_count': 3164, 'following_count': 75, 'tweet_count': 4510, 'listed_count': 16}",False,AAP,Palamvidhansabh,Bhavna Gaur - MLA Delhi,2016-09-29T03:59:23.000Z,"https://t.co/QwP78OUxwJ
विधायक पालम विधान सभा"
453,True,"New Delhi, India",3238709533,https://t.co/GvlGwV5SmZ,"{'followers_count': 10680, 'following_count': 642, 'tweet_count': 7470, 'listed_count': 31}",False,AAP,KuldeepKumarAAP,MLA Kuldeep Kumar,2015-06-07T08:39:39.000Z,"AAP MLA , Kondli Assembly, delhi Ex -Leader of Opposition - Municipal Corporation East Delhi,
President AAP Delhi SC/ST Wing,
AAP Delhi Spokesperson"
454,True,"New Delhi, India",136552596,https://t.co/IvLjMj5LKN,"{'followers_count': 8771, 'following_count': 209, 'tweet_count': 3693, 'listed_count': 28}",False,AAP,vinaymishra_aap,Vinay Mishra (MLA-Dwarka),2010-04-24T07:43:31.000Z,Chairman-Committee on Welfare of Students and Youth | Member DMC Disciplinary Committee | MLA - Dwarka Delhi | Member National Executive AAP | MBA Graduate-06
